id,user_screen,original_author,user_id,favorite_count,retweet_count,user_following,user_followers,user_friends,user_statuses,tweet_text
782631672424596000,HaleyluvsLumi,KellyannePolls,57154654,0,3306,FALSE,582,959,32393,RT @KellyannePolls: Trump 5 points ahead of Hillary in @latimes national #poll. With a double-digit lead among middle class voters: 54.8% tâ€¦
782631675192894000,HannesHanath,petermsherin,4099926287,0,1,FALSE,1479,608,216077,RT @petermsherin: Donald Trumpâ€™s first presidential debate confirmed he has no idea what heâ€™s talking about https://t.co/vYHq1ASdan via @voâ€¦
782631675696144000,borjaechevarria,amychozick,16276054,0,229,FALSE,31401,3557,33187,RT @amychozick: NYT's deputy executive editor in charge of investigations @mattbpurdy explains how the Trump tax scoop came to be: https://â€¦
782631677923304000,NativeTA,SecondRisingSun,2914171271,0,1,FALSE,116,0,1946,"RT @SecondRisingSun: Alec Baldwin Helps SNL Re-Create Trump-Hillary Debate Pretty Much Exactly https://t.co/ideyLNRxdF v  ""AWESOME JOB SNL!"""
782631671837389000,kddkevin572,Null,4825111888,0,0,FALSE,5409,5485,136234,"@TEN_GOP - Vets, Family of Vets and Free Americans need to vote for Trump"
782631683564548000,LundyLife,Null,634339037,0,0,FALSE,198,66,2595,@realDonaldTrump I don't think insulting Americans is a way to hurt you in the polls... otherwise you would be polling much lower
782631686739726000,adambarken,DavidCornDC,18867397,0,717,FALSE,5265,2368,76653,"RT @DavidCornDC: I wonder if Eric Trump is concerned that voters just don't understand losing $1 billion, living a lavish lifestyle &amp;  payiâ€¦"
782631678988747000,gonzni,petermarksdrama,115754015,0,788,FALSE,461,1362,35116,RT @petermarksdrama: Who in Trump Tower sent the Times the tax documents? My money's on... https://t.co/S4bXFWmV8D
782631687406531000,NastyWomenRule,teddygoff,2166004434,0,1611,FALSE,527,1062,41815,RT @teddygoff: Trump lost a billion dollars running a CASINO. The only business on earth where the rules are literally rigged to guaranteeâ€¦
782631687142318000,sueday1970,Null,3272067464,1,5,FALSE,1592,1566,109071,Praying for  justice. 'Wednesday HRC is done': Reports Julian Assange's announcement on Tuesday will finish her https://t.co/OtROyDvdE0
782631680624460000,cawishart87,Null,885766092,0,0,FALSE,15,83,1252,Donald Trump and The Pharisees https://t.co/brNW4RIqw0
782631678338474000,vsansome,HillaryClinton,24806248,0,2313,FALSE,9607,10678,269062,RT @HillaryClinton: Trump's plan wouldn't just cut taxes for rich peopleâ€”it would raise taxes for millions of middle-class families. https:â€¦
782631686668452000,annehubert,timfunk,12163922,0,129,FALSE,2455,1494,7370,"RT @timfunk: Clinton sits down with 10 young black leaders gathered at Mert's, soul food restaurant in uptown Charlotte. #charobs https://tâ€¦"
782631682243371000,Sandee9378,BarbaraB9999,118048366,0,3,FALSE,4054,3437,95160,RT @BarbaraB9999: Estate taxes are paid on ONLY estates over $5 Million total. Not normal people. https://t.co/DYwwavAjs9
782631678917345000,bigsexy_tote,Null,91269329,1,0,FALSE,4381,3650,166534,Trump knows the difference between rape and infidelity. He's been taken to court for both. https://t.co/X3IPDfYaBR
782631685842047000,mvn_dn,keithboykin,22454663,0,284,FALSE,19080,9907,62345,"RT @keithboykin: Clinton spoke about systemic racism, disproportionate incarceration of blacks, gun violence and school-to-prison pipelineâ€¦"
782631683375846000,Muthawalker,igorvolsky,2829221749,0,3300,FALSE,405,555,144758,RT @igorvolsky: How wild is this election? A white candidate urges his white supporters to intimidate black voters at the polls &amp; it's notâ€¦
782631680418853000,ChoonSpace,Null,2790568939,1,0,FALSE,37,89,1002,"Yep, good call; this photo is faked. Oh well, Clinton already has enough crap that we know that needs to be addressed -- in criminal court! https://t.co/aFJI8Q4Bt5"
782631685422715000,edgeoforever,juliaioffe,15808113,0,104,FALSE,4858,4799,611409,RT @juliaioffe: Smile more. https://t.co/AmJyV6Ls1H
782631683086492000,VoVat,linnyitssn,15074147,0,276,FALSE,740,999,54126,RT @linnyitssn: Nothing says we need better education than 40% of the Americans believing Donald Trump is with them while he screwed them oâ€¦
782631681538810000,BenMSmith4,nickdearden75,123049414,0,9,FALSE,151,154,7119,"RT @nickdearden75: Here we go - the hardest, most xenophobic #Brexit, parliament disregarded and no election for 4 yrs. What a triumph forâ€¦"
782631680251089000,OrlandoCaison,NewYorker,1567055042,0,200,FALSE,252,1122,67080,"RT @NewYorker: Trump said he will â€œrescindâ€ the Clean Power Plan if elected, which could undo the U.S.'s progress on emissions. https://t.câ€¦"
782631680469144000,DijitalE,Null,3659701,0,0,FALSE,315,1117,6058,If Trump thought his tax returns revealed his genius we would see them. Every day. Every speech. https://t.co/1HzdIqklLz
782631687972762000,GeorgeSalazar6,Null,587754383,0,0,FALSE,1072,4989,31995,@guardian @csmonitor @bbc @nytimes @HillaryClinton @MSNBC @POTUS @FLOTUS Giuliani is an old hack now whoring himself https://t.co/IpFWnzeQlM
782631686530036000,nodmas3,Null,757907118188036000,0,0,FALSE,5,0,126862,Trump has a long history of 'tweet-shaming' others on tax issues https://t.co/G7rKJ85p0L
782631681471636000,henrrirosee,3rdEye,2975319708,0,3020,FALSE,6059,1345,69283,RT @LSDTribe: Accurate representation of this years election https://t.co/5biIzejWjt
782631685636649000,spiderella79,brandongroeny,711373685840618000,0,8,FALSE,390,268,62940,RT @brandongroeny: Media stirs shit over Trump maximizing tax benefits in his business planning while Hillary pimped-out America from her pâ€¦
782631679026352000,lynne2719,prague1221,3083319637,0,4,FALSE,2545,3022,57111,RT @Prague1221: Something the younger generation isn't cognizant of. Lies are inherent within the Clinton family. https://t.co/SSntgMmVJC
782631683073843000,theTonyGee,Null,129637929,5,3,FALSE,20915,7269,233909,Let's address the elephant in the middle of the room. Trump will not release his taxes because he doesn't pay any #NYTimes #TrumpTaxes #Liar
782631682490769000,Fembot,Null,6209362,1,0,FALSE,1358,1713,1398,I first fell in love with you when you did Charles Nelson Reilly on SNL. And now with you Trump performance you've ruined me @AlecBaldwin
782631682910351000,RobertB42629752,Null,4067571743,0,0,FALSE,37,108,1000,@realDonaldTrump https://t.co/PViS87IcD4
782631679202628000,truthglow,GlobalEcho_,143115107,0,15,FALSE,18610,19453,933466,RT @EhhcoG: I wish... #VoteGreen #VoteJillStein #JillStein #OpenTheDebates #election https://t.co/9kV5t8yQZN
782631682427892000,Ga_Bunnie,KamVTV,759463089448231000,0,300,FALSE,1709,2147,109342,"RT @KamVTV: ðŸš¨BACKFIREðŸš¨2 days ago Hillary was leaning on Bernie to gain support from his voters. Today #BasementDwellers ðŸ˜‚
https://t.co/mjh3â€¦"
782631682843222000,LAEDUS,Null,588279363,0,0,FALSE,232,285,58627,"Trump pudo evadir impuestos por casi 20 aÃ±os, destaca The New York Times; Clinton aumenta ventaja en encuestas https://t.co/U8rcqlLy1W"
782631677478707000,mijoda3,Null,49035017,0,0,FALSE,2913,4970,114717,But in one year he lost more than $900 Million. Is that smart? https://t.co/0LhUrOdbHf
782631678497976000,MunibaKamal,Null,54289927,1,0,FALSE,13921,1726,150241,@aashish_bhalla China probably more concerned about the US election than Indo-Pak bakwas tbh. @liberal_312 @amardasbhalla @GernailSaab
782631686215393000,beau_roulette,CNN,127750046,0,3227,FALSE,2024,1025,24676,"RT @CNN: Bernie Sanders on NY Times Trump tax report: ""This is exactly why so many Americans are frustrated"" #CNNSOTU https://t.co/rcNWub4Lâ€¦"
782631680943067000,redrawings,ErinConnect,764942960651743000,0,9,FALSE,155,844,34567,RT @ErinConnect: THIS.  https://t.co/jsptWXg6oT
782631685947069000,jhlindley,mmfa,54704136,0,253,FALSE,467,514,111439,RT @mmfa: Harassment and infidelity: The hypocritical past of the men behind Trumpâ€™s attacks on the Clinton's marriage https://t.co/p48cgKIâ€¦
782631684919349000,TeddybearDarlii,Null,764844981030908000,0,0,FALSE,1306,2169,24560,"The only reason #Trump isn't in jail is thanks to his political friends Giuliani &amp; GOP, who are screaming the loudest how smart he was. https://t.co/nd0bISNE2q"
782631679718339000,smita_avasthi,washingtonpost,749697488718746000,0,120,FALSE,101,84,16035,"RT @washingtonpost: As news of Trumpâ€™s taxes breaks, he goes off script at a rally in Pennsylvania https://t.co/LEr7oycBcm"
782631684122419000,kentesswel,Null,944687468,0,0,FALSE,1135,1495,35308,"@VetsVotingTrump When has Donald Trump had any regard for the law? He has reneged on many contracts, bashed women &amp; minorities. No Trump!"
782631681240859000,lachristygreen,Null,4017653352,1,0,FALSE,3307,4781,120101,MANY RECORDING ARTISTS WILL NOT LET TRUMP PLAY THEIR MUSIC--SO SELECTION'S GOT TO BE PRETTY LIMITED. https://t.co/0aWc1XFgFl
782631680351703000,T_LoPurple,Null,1113328146,0,0,FALSE,582,1002,19702,Now compare this to the government bank bailouts causing millions of people to suffer terribly https://t.co/Nj2wdz7pAa
782631683220730000,Xfed007,Null,205372040,0,0,FALSE,27,190,1954,Imitating a disabled reporter wasn't 'nuf fun for Trump-now it's fair game to mock a woman with pneumonia? He wud have been whining in Hosp!
782631684323902000,Cholo1906,Null,354697479,0,0,FALSE,545,751,117116,Donald Trump Appeared In A 2000 Playboy Softcore Porn https://t.co/WaECBHDrxe vÃ­a @BuzzFeedAndrew @buzzfeednews
782631684856353000,ladylex206,metroadlib,29804741,0,15,FALSE,1094,1388,90860,RT @metroadlib: Donald Trump should have just stayed in his lane and contented himself w/being rich and owning a spectacularly beautiful hoâ€¦
782631683384222000,TinaMorphis,BettyBowers,942422990,0,367,FALSE,9100,9671,684952,RT @BettyBowers: Donald Trump doesn't pay any taxes. But most of the people he wants to kick out of America do. Don't worry: He has a planâ€¦
782631681538662000,nicolejazlyn_,ajplus,726938094771937000,0,363,FALSE,114,181,3785,"RT @ajplus: So uhh, who's actually going to pay for Trump's wall? https://t.co/zzzhGpRiJc"
782631693253345000,Yvonne4166,Null,741144925358699000,0,0,FALSE,391,1052,64316,@Green_Footballs @markos Trump and his surrogates think most Americans don't understand much so don't bother telling them anything.
782631688996135000,BorderCzar,_Makada_,90657526,0,230,FALSE,4169,4626,62188,"RT @_Makada_: The globalist-controlled NY Times paid no taxes in 2014, yet they are criticising Trump for doing the same thing. https://t.câ€¦"
782631695681987000,urraburu,Null,17069766,0,1,FALSE,6166,4292,171154,#Cher: #Millennials 'Don't Trust' #Hillary Clinton Because Her '#Sins Are Really Enormous' - Breitbart https://t.co/yIGN0X1xsS
782631689730294000,dale_callihan,DontBooo_Vote,713582080291172000,0,3,FALSE,32385,30761,238329,"RT @InsecureDonald: GOP not happy with Trump!

Mitch McConnell ""this is not something that I am going to discuss today""

https://t.co/cCWNdâ€¦"
782631689210192000,Cat_in_Florida,peterdaou,135180047,0,764,FALSE,1182,2171,202275,"RT @peterdaou: OK, so @realDonaldTrump declared a nearly BILLION $ LOSS and his supporters want him to manage our economy? https://t.co/WfIâ€¦"
782631688304288000,RkCreekWerewolf,alexanderburns,3016203587,0,366,FALSE,500,499,55091,"RT @alexburnsNYT: Reminder: In addition to not having Trump's tax returns, we also have no evidence beyond his word that he's under audit."
782631696588038000,ProFactur,Null,733325196623389000,0,0,FALSE,289,1088,141054,SÃ³lo yo puedo arreglar el esquema fiscal de EU: Trump  https://t.co/U1YJmQL2nR
782631690619413000,joanmbird,mj_lee,33718170,0,93,FALSE,409,1712,49563,RT @mj_lee: Clinton addressed a black congregation in Charlotte today about recent police killings of African-Americans. Story: https://t.câ€¦
782631688857793000,iinderz,FT,230967933,0,8,FALSE,1337,4963,233718,RT @FT: Trump fights fresh claims over tax affairs https://t.co/W8tapNtoHL
782631694163554000,feistybunnygirl,kylegriffin1,65272235,0,782,FALSE,9115,5882,112828,"RT @kylegriffin1: Trump may not have paid fed taxes for up to 18 years, but undocumented immigrants are contributing billions a year: httpsâ€¦"
782631691038945000,sandyowoo13,Bossy_Leah,701911021250855000,0,95,FALSE,3532,2257,77419,"RT @LeahRBoss: Trump was supposed to make money. 

Hillary was supposed to serve us. But she made money instead.

Subtle differences. #Trumâ€¦"
782631688425738000,ruda19_dorota,davidfrum,4064511322,0,324,FALSE,2793,4355,57935,"RT @davidfrum: Net-net, pretty much anybody whoâ€™s bought a house since 2009 has had more success in real estate than Donald Trump."
782631689105252000,sawsharee,Null,40737415,5,1,FALSE,11769,12523,216625,@michaelpfreeman @sdkirtley To think I once admired Giuliani! Now His Blind Allegiance to Trump Has Turned Him Into His Court Jester!
782631690829201000,DaltonClark19,Null,3431459823,0,0,FALSE,7,45,619,@realDonaldTrump stay on message. Don't be distracted. DO NOT BE BATED. answer an accusation with your plans for the country.
782631693337363000,AkiliePatrick,Null,720653879017402000,0,0,FALSE,1,80,547,@NYMag don't Trump is just talk trash you don't know what he saying he is going to Lost I guarantee it and I promise it
782631686198530000,AdamHumphreys55,Null,719521497371578000,0,0,FALSE,7,31,104028,Supporters Defend Donald Trumpâ€™s Tax Approach as Business Savvy - https://t.co/I655ENTESE https://t.co/ejlP1TCX6S
782631694046224000,ta_dieringer,Ms_Erika74,265982345,0,38,FALSE,1732,1671,74778,"RT @ms_erika74: Tapper ""NYTimes said Trump didn't pay taxes""

Rudy ""Did he break the law?""

Tapper ""No""

Rudy ""So your problem is with theâ€¦"
782631690829042000,msjbe20a,Null,950426113,0,0,FALSE,2679,3529,492973,â€œPolitico smeared Hillary Clinton. And they didnâ€™t even get the story right. Sad!â€ by @imillhiser https://t.co/zqX1w0HOFZ
782631693437981000,YDanasmithdutra,Null,769702230,1,1,FALSE,13260,9982,619360,@John72115John @ImChaunce @lancegould Trump has court October 14th on raping a 14 year old girl.
782631696667587000,WhereAmIEverJJ,ABCPolitics,327695417,0,1510,FALSE,400,522,7699,"RT @ABCPolitics: .@BernieSanders calls Trump tax revelation ""outrageous."" #ThisWeek https://t.co/B2xk9zHOtB"
782631692670382000,TheSteve12,piersmorgan,2220100134,0,74,FALSE,1437,1081,169122,"RT @piersmorgan: Two more questions:
1) Did @nytimes break the law acquiring Trump's tax returns?
2) Is it true @nytimes paid no taxes in 2â€¦"
782631696776606000,zgu_rj,yuma61574,701371266763076000,0,107,FALSE,237,273,267526,RT @yuma61574: çœŸå®™ãã‚“ãŒPã¨JKãƒ•ãƒ©ã‚¤ãƒ¤ãƒ¼ã‚’æŒã£ã¦ã„ã‚‹å§¿ã‚’è¦‹ã¦ã€å‰ã«ã‚‚äº€æ¢¨ãã‚“ãŒå†™ã£ã¦ã‚‹ä½•ã‹ã‚’æŒã£ã¦ã„ãŸæ°—ãŒã™ã‚‹â€¦ã¨æ€ã£ãŸã‚‰TRUMPã®æ™‚ã«æŒã£ã¦ã„ãŸé›‘èªŒã®è¡¨ç´™ãŒäº€æ¢¨ãã‚“ã ã£ãŸ(*Â´âˆ€`*)ã‚¹ãƒ†ãƒ¼ã‚¸ç³»ã ã£ãŸã‚ˆã†ãªâ€¦ã¨è¾¿ã£ã¦ã¿ãŸã¨ã“ã‚ã‚¹ãƒ†ãƒ¼ã‚¸ã´ã‚ã ã£ãŸï½žã€‚ã™ã£ãã‚Šâ€¦
782631688509780000,catkulesza,HillaryClinton,326964226,0,9028,FALSE,28113,520,28052,RT @HillaryClinton: Nobody here was â€œhaving funâ€ except for Trump. https://t.co/uklRuFJaus
782631693094126000,JSheff111,MyDaughtersArmy,769727166472921000,0,3510,FALSE,16,136,409,"RT @MyDaughtersArmy: Dear Donald Trump,
Your thoughts on tax dodging.
Twitter is still forever. https://t.co/sruNiunGrt"
782631690212565000,robert_stock7,sunlorrie,3122509544,0,31,FALSE,230,130,41558,RT @sunlorrie: Re Donald Trump: Hands up everyone who pays more taxes than they have to &amp; who doesn't claim capital losses! Bueller ... Bueâ€¦
782631692376740000,teemarieeagle,CulturedRuffian,3076414425,0,225,FALSE,1705,2273,293161,"RT @CulturedRuffian: No thanks Halloween, nothing is scarier than Election Day November 8th."
782631691638575000,bhavnapb,RealJamesWoods,2161088460,0,896,FALSE,6293,2430,243113,"RT @RealJamesWoods: #Boycott the #liberal media, the liberal activists and the liberal sponsors. Hit them where it hurts.  https://t.co/ZZ7â€¦"
782631690715804000,Lilylive000Lily,teddygoff,2792672981,0,1611,FALSE,10155,10492,351760,RT @teddygoff: Trump lost a billion dollars running a CASINO. The only business on earth where the rules are literally rigged to guaranteeâ€¦
782631693287035000,Scacman,Null,46890845,0,0,FALSE,329,1736,14734,@designshoediva well you got me there. Typical name-calling Trump supporter.
782631691982606000,lvngnlvng,TroyCarline,3901363755,0,2,FALSE,618,3621,19115,RT @TroyCarline: Guess more fun for Trump to play with twitter and be a comedian than be President!   Okay got it!! https://t.co/1JR7LGCm5p
782631693102580000,eenp718,co_rapunzel4,415269824,0,59,FALSE,490,752,46562,"RT @co_rapunzel4: I'm self-employed, but I still pay my taxes. #Trump wants to lead country, but doesn't bother to contribute to the economâ€¦"
782631689377886000,atalknut,SunflowerSoul71,235954026,0,13,FALSE,1761,4903,99680,RT @SunflowerSoul71: Does it matter to most Americans Trump lives like he lives but pays no taxes?  I think it does!  #FreeRideTrump
782631692783657000,elinar1,joanwalsh,232797727,0,13,FALSE,229,268,300970,RT @joanwalsh: Indeed!! https://t.co/omZNbGCeAZ
782631690640495000,ANDYPOWERS14,newsworthies,4251207672,0,16,FALSE,106,185,4881,RT @redflagnews: â€˜Wednesday Hillary Clinton is doneâ€™: Reports Julian Assangeâ€™s announcement on Tuesday will finish her  https://t.co/hpgc6Lâ€¦
782631689898033000,kojak19621962,foxnewspolitics,1580671274,0,199,FALSE,560,90,14257,RT @foxnewspolitics: It's Alive: FBI files reveal how Clinton server was created in K Street lab  https://t.co/rUQOFqPOky #FNPolitics httpsâ€¦
782631689914688000,pnksl,timfunk,119022656,0,129,FALSE,323,208,14108,"RT @timfunk: Clinton sits down with 10 young black leaders gathered at Mert's, soul food restaurant in uptown Charlotte. #charobs https://tâ€¦"
782631688731923000,MiriamUSA82,PpollingNumbers,2941629111,0,455,FALSE,2638,1343,238837,"RT @PpollingNumbers: #National UPI/CVoter Tracking Poll:

Trump 49 (+2)
Clinton 47

https://t.co/Ump2XThCxp"
782631694658523000,SaintZed,LOLGOP,131625059,0,133,FALSE,70,217,5758,"RT @LOLGOP: It's not enough for Trump to lose. He needs to end up actually paying taxes.
https://t.co/6T2s0Oeohj"
782631696554349000,BoleyGo,TheDailyEdge,975656262,0,830,FALSE,1473,1528,189170,"RT @TheDailyEdge: Trump not paying taxes is a good thing, says party that tells you we can't afford Medicare, Social Security, disaster aidâ€¦"
782631696516600000,CatheeGiants,mabri1741,365643919,0,76,FALSE,987,3260,37671,"RT @mabri1741: Rudy Giuliani, If everyone was a genius like Trump, we'd have no military, roads, bridges,schools, social security.... #Trumâ€¦"
782631705530077000,BD_Johnny,Null,893226348,0,0,FALSE,602,1918,6668,"Clintons #corrupt all they touch - POTUS, STATE, DOJ, FBI. https://t.co/PKxb8lzs6n"
782631698924200000,RiseUpAbove,skidmore11,704060092065423000,0,15,FALSE,6149,3450,411167,RT @skidmore11: DJT love eminent domain.  He will steamroll people for profit if he can. https://t.co/esbkhy11Id
782631697099526000,AdedapoLinda,BruceBartlett,390925665,0,26,FALSE,2124,1348,306305,RT @BruceBartlett: People like Trump asserted that Obama isn't a real American to deny him legitimacy. Will they do same to Hillary with riâ€¦
782631698315874000,MathPhysics3,CNNnewsroom,3400588109,0,830,FALSE,15544,16208,178735,"RT @CNNnewsroom: Former Miss Wisconsin says Donald Trump ""has been such a wonderful support system for me and my son"" https://t.co/Fq5XG3Zhâ€¦"
782631700769694000,PaulSorrentino3,Null,1345940180,0,0,FALSE,10449,5177,648757,Sad. Mental health is no joke. Get help Donald! Our next president Hillary Clinton has a plan https://t.co/jTp5f2gLLz @realDonaldTrump https://t.co/mQzFwJLKYX
782631697615426000,josephpiche,ddale8,33543856,0,696,FALSE,459,4986,3672,RT @ddale8: I did not interview this Trump-supporting Uber driver in Virginia. He just talked and told me to take notes. https://t.co/qMtkvâ€¦
782631698223669000,VeniceRiley,Null,54655771,0,1,FALSE,2531,2614,172310,And you had to change your headline and story! How many times are you going to get fooled by leakers on the right? https://t.co/kyp5NVohjb
782631702082556000,Tikva02,DavidCornDC,153962515,0,387,FALSE,514,865,118427,"RT @DavidCornDC: Guess who once said, ""You do have a problem because half the people don't pay any taxes."" https://t.co/jyukFYiOWI"
782631705081418000,MargotVSTK,HillaryClinton,1169991662,0,10636,FALSE,606,227,3294,"RT @HillaryClinton: Trump ""apparently got to avoid paying taxes for nearly two decadesâ€”while tens of millions of working families paid theiâ€¦"
782631700723602000,Msdmurph,SenatorReid,455394628,0,1109,FALSE,11093,11030,202399,RT @SenatorReid: As I was saying. Trump is a billion dollar loser who wants to stiff middle class families. https://t.co/T9BwzBd4ib https:/â€¦
782631704200610000,supership79,ablington,957911,0,2413,FALSE,2571,425,113661,"RT @ablington: Dear baby Jesus, please let it have been a Latina housekeeper who broke into a safe at Trump Tower &amp; mailed tax returns to tâ€¦"
782631705232364000,akuma_river,onlxn,22232322,0,57,FALSE,2515,4976,956791,"RT @onlxn: RUBIO: This will hurt you, Donald.
TRUMP: You're a simple little load, huh? People already know I'm a dirty boy! Cuban dirt justâ€¦"
782631705655910000,levy_211,Null,354292505,0,0,FALSE,3,14,26,@realDonaldTrump Because there crooked
782631698932470000,TheDionneMama,grandmaw100,418423880,0,1,FALSE,1536,1615,17409,RT @grannyging: Donald Trump vs. Hillary Clinton Debate Cold Open - SNL https://t.co/qdKUjNB927
782631704905286000,GaubertS,liamstack,590897883,0,14,FALSE,3726,3909,11017,RT @liamstack: â€˜Finally. Someone who thinks like me.â€™ https://t.co/gESqi6kKYj This is a very well told story of one troubled Trump supporteâ€¦
782631702636225000,ocoa82,bmangh,325871072,0,1,FALSE,2099,4898,38676,RT @bmangh: Trump White House Dreams Annihilated By Devastating Leak Of His Tax Return https://t.co/l4OnhFoRtm
782631699070935000,brendalynnscott,Null,776242089562694000,0,0,FALSE,3,89,9,"@realDonaldTrump stop whining about the mics, they weren't the problem you are. Go Hillary"
782631704414462000,NastyWomenRule,pollreport,2166004434,0,26,FALSE,526,1061,41816,"RT @pollreport: From what you've seen, heard or read, whoâ€”in your opinionâ€”won the debate?
Clinton 53%
Trump 18%
(ABC/WPost, 9/28-30)
https:â€¦"
782631700811612000,Roashe100,Null,737371345948926000,0,0,FALSE,16,129,3959,"@CNNPolitics @CNNMoney wake up America, Donald Trump will bring this great country to its knees!!! This is not a question..."
782631703999189000,stephgwhiteside,amychozick,4821041,0,229,FALSE,1416,1329,59217,RT @amychozick: NYT's deputy executive editor in charge of investigations @mattbpurdy explains how the Trump tax scoop came to be: https://â€¦
782631701205824000,MegsDreamDesign,HillaryClinton,1058015808,0,1724,FALSE,2446,4981,238406,"RT @HillaryClinton: ""We truly are stronger togetherâ€Šâ€”â€Šand together, weâ€™re going to make history.""

A note from Hillary: https://t.co/fPXxghâ€¦"
782631703558787000,tmrws_money,hankgreen,3374634051,0,375,FALSE,192,816,13560,"RT @hankgreen: So either Trump loses more money than he makes, allowing him to not pay taxes, or he's a business genius who cheats. It kindâ€¦"
782631702090744000,DoomScribe,MarkRuffalo,15681889,0,367,FALSE,128,211,35083,RT @MarkRuffalo: Where I come from this makes you a crook. Trump Tax Bombshell: May Not Have Paid For 18 Years https://t.co/9f4ND0DrVI # viâ€¦
782631698827666000,SACharmaine,TheBriefing2016,485860936,0,126,FALSE,283,1317,112466,RT @TheBriefing2016: Trump declared a $916 million loss. Then may have avoided paying taxes for nearly two decades.https://t.co/dosMknAz7Lâ€¦
782631697221169000,razth,brianefallon,28147866,0,613,FALSE,733,419,31132,"RT @brianefallon: Doubling down on Trump's ""makes me smart"" debate reply. He shd release all his returns so we see his full brilliance
httpâ€¦"
782631697653260000,diegosmith577,diegosmith577,7.78692881557e+17,0,1,FALSE,652,2142,12110,RT @diegosmith577: @rudygiulianiGOP @realDonaldTrump @HowardStern YOUR TRASHY U AND YOUR BUDDIES TRUMP AND THAT LOSER CHRISTY YOU THREE R Tâ€¦
782631697145745000,Kwyjibo68,daveweigel,325697157,0,424,FALSE,114,222,8795,"RT @daveweigel: Favorite voter reaction to Trump tax story: ""Wait, this was in 1995? During the upturn? How did he lose money?"""
782631699159061000,FarrukhKPitafi,thehill,22387681,0,13,FALSE,51769,9091,126768,RT @thehill: WATCH: Trump and Clinton advisers face off on SNL  https://t.co/Eqk28ctEpP https://t.co/Y3rgp98Iv7
782631699062456000,teatastelkcrap,harrysiegel,190279975,0,395,FALSE,310,479,7181,"RT @harrysiegel: Rudy 2016â€”Trump 'a genius' for ducking taxes.
Rudy 1986â€”Made Trump's mentor RoyÂ Cohn pay millions for ducking taxes https:â€¦"
782631706461295000,Nikluk,tribelaw,76058560,0,32,FALSE,11385,12604,400271,RT @tribelaw: Exactly! https://t.co/OxL1c7adsJ
782631704624333000,Calimoxo12,hillhulse,4819157590,0,84,FALSE,3121,4614,70424,"RT @hillhulse: Reid on Trump  - billion-dollar loser who won't release taxes because they expose him as spoiled, rich brat who lost millionâ€¦"
782631698047599000,timtim177,StatesPoll,704363061013058000,0,54,FALSE,940,1902,29164,"RT @StatesPoll: Florida Vote-By-Mail(10/2/2016) My Simple Analysis. Compare with 2014 results,TRUMP might win Florida with +6%
#TrumpTrainâ€¦"
782631702946513000,nodmas3,Null,757907118188036000,0,0,FALSE,5,0,126862,Trump could have avoided US federal taxes for 18 years: NYT https://t.co/WbKu6FJBjV
782631705106604000,Pandaphant1,AndrewDesiderio,767938862534554000,0,121,FALSE,2767,4316,50305,"RT @desiderioDC: .@chucktodd confronts Rudy Giuliani over his past infidelities, asks if he's the best messenger for Clinton attacks https:â€¦"
782631706230657000,MindiQuinn55,Null,719496848675902000,0,0,FALSE,19,25,98440,Trump Is No Moral Exemplarâ€”He's a Champion - https://t.co/uP3EXkrUVK
782631700698280000,breesbelieves,danozzi,58144004,0,18,FALSE,263,843,17661,RT @danozzi: Donald Trump paid less in taxes than we all pay on the TurboTax fee.
782631704313762000,ncm53,NickKristof,198347274,0,292,FALSE,1432,4972,183983,"RT @NickKristof: I'm also struck that Trump didn't want to donate on his taxes to veterans, conservation or even $1 to finance elections. Sâ€¦"
782631706406691000,ChelseTRON86,Null,249377290,0,0,FALSE,106,113,64192,#Trump is the Cocaine Bear and his supporters are Timothy Treadwell.
782631696717877000,PaulStewartII,Null,291336460,0,0,FALSE,6214,6012,813172,David Plouffe isnâ€™t worried about Trumpâ€”and heâ€™s confident in Clinton: https://t.co/xaOlznasIk via @slate
782631699796689000,JohnnyBX630,Null,363571705,0,0,FALSE,309,1184,22317,It is a strange election cycle when @glennbeck is the voice of reason about the alt-right and civility on @MeetThePress.
782631706519937000,deb68524836,HillaryClinton,538723432,0,16959,FALSE,3,26,352,"RT @HillaryClinton: Donald Trump may lie, but the tape doesn't. https://t.co/NWciAXZrKW"
782631710756188000,GailCroceSturm,Null,2975205748,0,0,FALSE,1515,1460,67447,The trump virus has spread all across our once beautiful land! https://t.co/On1fURBurS
782631714430390000,WorldGoneWrongt,FoxNews,2747109170,0,140,FALSE,414,540,27595,"RT @FoxNews: George W. Bush's Daughter Pictured With @HumaAbedin at Reported @HillaryClinton Fundraiser
https://t.co/UfkrBqhPUu"
782631714950611000,bobd42,KellyannePolls,90620291,0,3306,FALSE,702,563,97035,RT @KellyannePolls: Trump 5 points ahead of Hillary in @latimes national #poll. With a double-digit lead among middle class voters: 54.8% tâ€¦
782631711142183000,DarciWLTX,CBSPolitics,34819760,0,46,FALSE,18006,4250,107546,"RT @CBSPolitics: In wake of Keith Scott shooting, Hillary Clinton visits Charlotte https://t.co/G1t2pgcM3b via @hannahfc https://t.co/9HFoYâ€¦"
782631712488616000,Rdkill762,Null,712758517170446000,0,0,FALSE,1818,3991,39612,"@donahuejm @mtracey @juliaioffe @ThisWeekABC so I'm supposed to fall into the ""fear of Trump"" crap n vote for a liar n criminal? No thanks"
